id	node1	label	node2	node2;kgtk:data_type	node2;kgtk:valid	node2;kgtk:list_len	node2;kgtk:number	node2;kgtk:low_tolerance	node2;kgtk:high_tolerance	node2;kgtk:si_units	node2;kgtk:units_node	node2;kgtk:text	node2;kgtk:language	node2;kgtk:language_suffix	node2;kgtk:latitude	node2;kgtk:longitude	node2;kgtk:date_and_time	node2;kgtk:precision	node2;kgtk:truth	node2;kgtk:symbol
fsi;fsi-2006..csv;J51-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J51	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J52	Q774	PFSI-007	6.7QFSI-U002	quantity	True	0	6.7				QFSI-U002									
fsi;fsi-2006...csv;J52;B52	fsi;fsi-2006..csv;J52	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J52-P248-Q14818820-0000	fsi;fsi-2006..csv;J52	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J52-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J52	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J53	Q983	PFSI-007	7.5QFSI-U002	quantity	True	0	7.5				QFSI-U002									
fsi;fsi-2006...csv;J53;B53	fsi;fsi-2006..csv;J53	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J53-P248-Q14818820-0000	fsi;fsi-2006..csv;J53	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J53-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J53	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J54	Q794	PFSI-007	5.0QFSI-U002	quantity	True	0	5.0				QFSI-U002									
fsi;fsi-2006...csv;J54;B54	fsi;fsi-2006..csv;J54	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J54-P248-Q14818820-0000	fsi;fsi-2006..csv;J54	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J54-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J54	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J55	Q986	PFSI-007	6.0QFSI-U002	quantity	True	0	6.0				QFSI-U002									
fsi;fsi-2006...csv;J55;B55	fsi;fsi-2006..csv;J55	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J55-P248-Q14818820-0000	fsi;fsi-2006..csv;J55	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J55-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J55	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J56	Q403	PFSI-007	5.5QFSI-U002	quantity	True	0	5.5				QFSI-U002									
fsi;fsi-2006...csv;J56;B56	fsi;fsi-2006..csv;J56	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J56-P248-Q14818820-0000	fsi;fsi-2006..csv;J56	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J56-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J56	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J57	Q750	PFSI-007	7.0QFSI-U002	quantity	True	0	7.0				QFSI-U002									
fsi;fsi-2006...csv;J57;B57	fsi;fsi-2006..csv;J57	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J57-P248-Q14818820-0000	fsi;fsi-2006..csv;J57	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J57-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J57	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J58	Q148	PFSI-007	6.6QFSI-U002	quantity	True	0	6.6				QFSI-U002									
fsi;fsi-2006...csv;J58;B58	fsi;fsi-2006..csv;J58	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J58-P248-Q14818820-0000	fsi;fsi-2006..csv;J58	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J58-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J58	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J59	Q217	PFSI-007	8.0QFSI-U002	quantity	True	0	8.0				QFSI-U002									
fsi;fsi-2006...csv;J59;B59	fsi;fsi-2006..csv;J59	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J59-P248-Q14818820-0000	fsi;fsi-2006..csv;J59	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J59-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J59	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J60	Q811	PFSI-007	7.1QFSI-U002	quantity	True	0	7.1				QFSI-U002									
fsi;fsi-2006...csv;J60;B60	fsi;fsi-2006..csv;J60	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J60-P248-Q14818820-0000	fsi;fsi-2006..csv;J60	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J60-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J60	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J61	Q230	PFSI-007	6.1QFSI-U002	quantity	True	0	6.1				QFSI-U002									
fsi;fsi-2006...csv;J61;B61	fsi;fsi-2006..csv;J61	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J61-P248-Q14818820-0000	fsi;fsi-2006..csv;J61	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J61-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J61	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J62	Q227	PFSI-007	5.0QFSI-U002	quantity	True	0	5.0				QFSI-U002									
fsi;fsi-2006...csv;J62;B62	fsi;fsi-2006..csv;J62	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J62-P248-Q14818820-0000	fsi;fsi-2006..csv;J62	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J62-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J62	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J63	Q241	PFSI-007	6.0QFSI-U002	quantity	True	0	6.0				QFSI-U002									
fsi;fsi-2006...csv;J63;B63	fsi;fsi-2006..csv;J63	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J63-P248-Q14818820-0000	fsi;fsi-2006..csv;J63	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J63-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J63	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J64	Q736	PFSI-007	7.1QFSI-U002	quantity	True	0	7.1				QFSI-U002									
fsi;fsi-2006...csv;J64;B64	fsi;fsi-2006..csv;J64	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J64-P248-Q14818820-0000	fsi;fsi-2006..csv;J64	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J64-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J64	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J65	Q717	PFSI-007	7.0QFSI-U002	quantity	True	0	7.0				QFSI-U002									
fsi;fsi-2006...csv;J65;B65	fsi;fsi-2006..csv;J65	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J65-P248-Q14818820-0000	fsi;fsi-2006..csv;J65	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J65-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J65	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J66	Q822	PFSI-007	7.0QFSI-U002	quantity	True	0	7.0				QFSI-U002									
fsi;fsi-2006...csv;J66;B66	fsi;fsi-2006..csv;J66	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J66-P248-Q14818820-0000	fsi;fsi-2006..csv;J66	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J66-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J66	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J67	Q953	PFSI-007	6.7QFSI-U002	quantity	True	0	6.7				QFSI-U002									
fsi;fsi-2006...csv;J67;B67	fsi;fsi-2006..csv;J67	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J67-P248-Q14818820-0000	fsi;fsi-2006..csv;J67	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J67-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J67	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J68	Q801	PFSI-007	3.5QFSI-U002	quantity	True	0	3.5				QFSI-U002									
fsi;fsi-2006...csv;J68;B68	fsi;fsi-2006..csv;J68	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J68-P248-Q14818820-0000	fsi;fsi-2006..csv;J68	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J68-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J68	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J69	Q419	PFSI-007	7.6QFSI-U002	quantity	True	0	7.6				QFSI-U002									
fsi;fsi-2006...csv;J69;B69	fsi;fsi-2006..csv;J69	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J69-P248-Q14818820-0000	fsi;fsi-2006..csv;J69	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J69-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J69	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J70	Q928	PFSI-007	5.7QFSI-U002	quantity	True	0	5.7				QFSI-U002									
fsi;fsi-2006...csv;J70;B70	fsi;fsi-2006..csv;J70	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J70-P248-Q14818820-0000	fsi;fsi-2006..csv;J70	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J70-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J70	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J71	Q881	PFSI-007	7.0QFSI-U002	quantity	True	0	7.0				QFSI-U002									
fsi;fsi-2006...csv;J71;B71	fsi;fsi-2006..csv;J71	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J71-P248-Q14818820-0000	fsi;fsi-2006..csv;J71	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J71-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J71	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J72	Q924	PFSI-007	6.0QFSI-U002	quantity	True	0	6.0				QFSI-U002									
fsi;fsi-2006...csv;J72;B72	fsi;fsi-2006..csv;J72	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J72-P248-Q14818820-0000	fsi;fsi-2006..csv;J72	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J72-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J72	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J73	Q262	PFSI-007	5.6QFSI-U002	quantity	True	0	5.6				QFSI-U002									
fsi;fsi-2006...csv;J73;B73	fsi;fsi-2006..csv;J73	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J73-P248-Q14818820-0000	fsi;fsi-2006..csv;J73	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J73-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J73	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J74	Q851	PFSI-007	3.5QFSI-U002	quantity	True	0	3.5				QFSI-U002									
fsi;fsi-2006...csv;J74;B74	fsi;fsi-2006..csv;J74	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J74-P248-Q14818820-0000	fsi;fsi-2006..csv;J74	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J74-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J74	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J75	Q810	PFSI-007	5.0QFSI-U002	quantity	True	0	5.0				QFSI-U002									
fsi;fsi-2006...csv;J75;B75	fsi;fsi-2006..csv;J75	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J75-P248-Q14818820-0000	fsi;fsi-2006..csv;J75	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J75-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J75	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J76	Q783	PFSI-007	6.0QFSI-U002	quantity	True	0	6.0				QFSI-U002									
fsi;fsi-2006...csv;J76;B76	fsi;fsi-2006..csv;J76	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J76-P248-Q14818820-0000	fsi;fsi-2006..csv;J76	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J76-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J76	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J77	Q1028	PFSI-007	6.2QFSI-U002	quantity	True	0	6.2				QFSI-U002									
fsi;fsi-2006...csv;J77;B77	fsi;fsi-2006..csv;J77	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J77-P248-Q14818820-0000	fsi;fsi-2006..csv;J77	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J77-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J77	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J78	Q792	PFSI-007	7.0QFSI-U002	quantity	True	0	7.0				QFSI-U002									
fsi;fsi-2006...csv;J78;B78	fsi;fsi-2006..csv;J78	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J78-P248-Q14818820-0000	fsi;fsi-2006..csv;J78	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J78-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J78	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J79	Q221	PFSI-007	7.0QFSI-U002	quantity	True	0	7.0				QFSI-U002									
fsi;fsi-2006...csv;J79;B79	fsi;fsi-2006..csv;J79	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J79-P248-Q14818820-0000	fsi;fsi-2006..csv;J79	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J79-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J79	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J80	Q869	PFSI-007	4.3QFSI-U002	quantity	True	0	4.3				QFSI-U002									
fsi;fsi-2006...csv;J80;B80	fsi;fsi-2006..csv;J80	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J80-P248-Q14818820-0000	fsi;fsi-2006..csv;J80	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J80-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J80	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J81	Q1029	PFSI-007	8.1QFSI-U002	quantity	True	0	8.1				QFSI-U002									
fsi;fsi-2006...csv;J81;B81	fsi;fsi-2006..csv;J81	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J81-P248-Q14818820-0000	fsi;fsi-2006..csv;J81	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J81-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J81	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J82	Q912	PFSI-007	8.0QFSI-U002	quantity	True	0	8.0				QFSI-U002									
fsi;fsi-2006...csv;J82;B82	fsi;fsi-2006..csv;J82	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J82-P248-Q14818820-0000	fsi;fsi-2006..csv;J82	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J82-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J82	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J83	Q43	PFSI-007	5.0QFSI-U002	quantity	True	0	5.0				QFSI-U002									
fsi;fsi-2006...csv;J83;B83	fsi;fsi-2006..csv;J83	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J83-P248-Q14818820-0000	fsi;fsi-2006..csv;J83	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J83-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J83	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J84	Q1005	PFSI-007	6.0QFSI-U002	quantity	True	0	6.0				QFSI-U002									
fsi;fsi-2006...csv;J84;B84	fsi;fsi-2006..csv;J84	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J84-P248-Q14818820-0000	fsi;fsi-2006..csv;J84	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J84-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J84	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J85	Q1000	PFSI-007	6.0QFSI-U002	quantity	True	0	6.0				QFSI-U002									
fsi;fsi-2006...csv;J85;B85	fsi;fsi-2006..csv;J85	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J85-P248-Q14818820-0000	fsi;fsi-2006..csv;J85	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J85-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J85	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J86	Q96	PFSI-007	7.0QFSI-U002	quantity	True	0	7.0				QFSI-U002									
fsi;fsi-2006...csv;J86;B86	fsi;fsi-2006..csv;J86	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J86-P248-Q14818820-0000	fsi;fsi-2006..csv;J86	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J86-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J86	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J87	Q212	PFSI-007	7.5QFSI-U002	quantity	True	0	7.5				QFSI-U002									
fsi;fsi-2006...csv;J87;B87	fsi;fsi-2006..csv;J87	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J87-P248-Q14818820-0000	fsi;fsi-2006..csv;J87	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J87-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J87	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J88	Q733	PFSI-007	6.0QFSI-U002	quantity	True	0	6.0				QFSI-U002									
fsi;fsi-2006...csv;J88;B88	fsi;fsi-2006..csv;J88	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J88-P248-Q14818820-0000	fsi;fsi-2006..csv;J88	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J88-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J88	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J89	Q232	PFSI-007	4.0QFSI-U002	quantity	True	0	4.0				QFSI-U002									
fsi;fsi-2006...csv;J89;B89	fsi;fsi-2006..csv;J89	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J89-P248-Q14818820-0000	fsi;fsi-2006..csv;J89	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J89-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J89	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J90	Q399	PFSI-007	7.0QFSI-U002	quantity	True	0	7.0				QFSI-U002									
fsi;fsi-2006...csv;J90;B90	fsi;fsi-2006..csv;J90	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J90-P248-Q14818820-0000	fsi;fsi-2006..csv;J90	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J90-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J90	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J91	Q962	PFSI-007	6.9QFSI-U002	quantity	True	0	6.9				QFSI-U002									
fsi;fsi-2006...csv;J91;B91	fsi;fsi-2006..csv;J91	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J91-P248-Q14818820-0000	fsi;fsi-2006..csv;J91	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J91-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J91	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J92	Q1030	PFSI-007	8.0QFSI-U002	quantity	True	0	8.0				QFSI-U002									
fsi;fsi-2006...csv;J92;B92	fsi;fsi-2006..csv;J92	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J92-P248-Q14818820-0000	fsi;fsi-2006..csv;J92	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J92-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J92	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J93	Q229	PFSI-007	6.0QFSI-U002	quantity	True	0	6.0				QFSI-U002									
fsi;fsi-2006...csv;J93;B93	fsi;fsi-2006..csv;J93	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J93-P248-Q14818820-0000	fsi;fsi-2006..csv;J93	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J93-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J93	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J94	Q668	PFSI-007	7.1QFSI-U002	quantity	True	0	7.1				QFSI-U002									
fsi;fsi-2006...csv;J94;B94	fsi;fsi-2006..csv;J94	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J94-P248-Q14818820-0000	fsi;fsi-2006..csv;J94	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J94-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J94	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J95	Q222	PFSI-007	7.0QFSI-U002	quantity	True	0	7.0				QFSI-U002									
fsi;fsi-2006...csv;J95;B95	fsi;fsi-2006..csv;J95	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J95-P248-Q14818820-0000	fsi;fsi-2006..csv;J95	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J95-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J95	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J96	Q1016	PFSI-007	4.0QFSI-U002	quantity	True	0	4.0				QFSI-U002									
fsi;fsi-2006...csv;J96;B96	fsi;fsi-2006..csv;J96	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J96-P248-Q14818820-0000	fsi;fsi-2006..csv;J96	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J96-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J96	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J97	Q963	PFSI-007	6.0QFSI-U002	quantity	True	0	6.0				QFSI-U002									
fsi;fsi-2006...csv;J97;B97	fsi;fsi-2006..csv;J97	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J97-P248-Q14818820-0000	fsi;fsi-2006..csv;J97	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J97-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J97	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J98	Q766	PFSI-007	6.7QFSI-U002	quantity	True	0	6.7				QFSI-U002									
fsi;fsi-2006...csv;J98;B98	fsi;fsi-2006..csv;J98	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J98-P248-Q14818820-0000	fsi;fsi-2006..csv;J98	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J98-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J98	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;J99	Q833	PFSI-007	3.5QFSI-U002	quantity	True	0	3.5				QFSI-U002									
fsi;fsi-2006...csv;J99;B99	fsi;fsi-2006..csv;J99	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;J99-P248-Q14818820-0000	fsi;fsi-2006..csv;J99	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;J99-P2006020004-QFSI-0000	fsi;fsi-2006..csv;J99	P2006020004	QFSI	symbol	True	0														QFSI
